# According to https://scriptures.nephi.org/ this is licensed under public domain
ai.sql.MormonScriptures,seed
volumeId, bookId, chapterId, verseId, volumeTitle, bookTitle, volumeLongTitle, bookLongTitle, volumeSubtitle, bookSubtitle, volumeShortTitle, bookShortTitle, volumeLdsUrl, bookLdsUrl, chapterNumber, verseNumber, scriptureText, verseTitle, verseShortTitle
1,26,844,21560,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,7,"And the wall that was without over against the chambers, toward the utter court on the forepart of the chambers, the length thereof was fifty cubits.","Ezekiel 42:7","Ezek. 42:7"
1,26,844,21561,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,8,"For the length of the chambers that were in the utter court was fifty cubits: and, lo, before the temple were an hundred cubits.","Ezekiel 42:8","Ezek. 42:8"
1,26,844,21562,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,9,"And from under these chambers was the entry on the east side, as one goeth into them from the utter court.","Ezekiel 42:9","Ezek. 42:9"
1,26,844,21563,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,10,"The chambers were in the thickness of the wall of the court toward the east, over against the separate place, and over against the building.","Ezekiel 42:10","Ezek. 42:10"
1,26,844,21564,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,11,"And the way before them was like the appearance of the chambers which were toward the north, as long as they, and as broad as they: and all their goings out were both according to their fashions, and according to their doors.","Ezekiel 42:11","Ezek. 42:11"
1,26,844,21565,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,12,"And according to the doors of the chambers that were toward the south was a door in the head of the way, even the way directly before the wall toward the east, as one entereth into them.","Ezekiel 42:12","Ezek. 42:12"
1,26,844,21566,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,13,"Then said he unto me, The north chambers and the south chambers, which are before the separate place, they be holy chambers, where the priests that approach unto the Lord shall eat the most holy things: there shall they lay the most holy things, and the meat offering, and the sin offering, and the trespass offering; for the place is holy.","Ezekiel 42:13","Ezek. 42:13"
1,26,844,21567,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,14,"When the priests enter therein, then shall they not go out of the holy place into the utter court, but there they shall lay their garments wherein they minister; for they are holy; and shall put on other garments, and shall approach to those things which are for the people.","Ezekiel 42:14","Ezek. 42:14"
1,26,844,21568,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,15,"Now when he had made an end of measuring the inner house, he brought me forth toward the gate whose prospect is toward the east, and measured it round about.","Ezekiel 42:15","Ezek. 42:15"
1,26,844,21569,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,16,"He measured the east side with the measuring reed, five hundred reeds, with the measuring reed round about.","Ezekiel 42:16","Ezek. 42:16"
1,26,844,21570,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,17,"He measured the north side, five hundred reeds, with the measuring reed round about.","Ezekiel 42:17","Ezek. 42:17"
1,26,844,21571,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,18,"He measured the south side, five hundred reeds, with the measuring reed.","Ezekiel 42:18","Ezek. 42:18"
1,26,844,21572,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,19,"He turned about to the west side, and measured five hundred reeds with the measuring reed.","Ezekiel 42:19","Ezek. 42:19"
1,26,844,21573,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,42,20,"He measured it by the four sides: it had a wall round about, five hundred reeds long, and five hundred broad, to make a separation between the sanctuary and the profane place.","Ezekiel 42:20","Ezek. 42:20"
1,26,845,21574,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,1,"Afterward he brought me to the gate, even the gate that looketh toward the east:","Ezekiel 43:1","Ezek. 43:1"
1,26,845,21575,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,2,"And, behold, the glory of the God of Israel came from the way of the east: and his voice was like a noise of many waters: and the earth shined with his glory.","Ezekiel 43:2","Ezek. 43:2"
1,26,845,21576,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,3,"And it was according to the appearance of the vision which I saw, even according to the vision that I saw when I came to destroy the city: and the visions were like the vision that I saw by the river Chebar; and I fell upon my face.","Ezekiel 43:3","Ezek. 43:3"
1,26,845,21577,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,4,"And the glory of the Lord came into the house by the way of the gate whose prospect is toward the east.","Ezekiel 43:4","Ezek. 43:4"
1,26,845,21578,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,5,"So the spirit took me up, and brought me into the inner court; and, behold, the glory of the Lord filled the house.","Ezekiel 43:5","Ezek. 43:5"
1,26,845,21579,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,6,"And I heard him speaking unto me out of the house; and the man stood by me.","Ezekiel 43:6","Ezek. 43:6"
1,26,845,21580,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,7,"And he said unto me, Son of man, the place of my throne, and the place of the soles of my feet, where I will dwell in the midst of the children of Israel for ever, and my holy name, shall the house of Israel no more defile, neither they, nor their kings, by their whoredom, nor by the carcases of their kings in their high places.","Ezekiel 43:7","Ezek. 43:7"
1,26,845,21581,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,8,"In their setting of their threshold by my thresholds, and their post by my posts, and the wall between me and them, they have even defiled my holy name by their abominations that they have committed: wherefore I have consumed them in mine anger.","Ezekiel 43:8","Ezek. 43:8"
1,26,845,21582,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,9,"Now let them put away their whoredom, and the carcases of their kings, far from me, and I will dwell in the midst of them for ever.","Ezekiel 43:9","Ezek. 43:9"
1,26,845,21583,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,10,"Thou son of man, shew the house to the house of Israel, that they may be ashamed of their iniquities: and let them measure the pattern.","Ezekiel 43:10","Ezek. 43:10"
1,26,845,21584,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,11,"And if they be ashamed of all that they have done, shew them the form of the house, and the fashion thereof, and the goings out thereof, and the comings in thereof, and all the forms thereof, and all the ordinances thereof, and all the forms thereof, and all the laws thereof: and write it in their sight, that they may keep the whole form thereof, and all the ordinances thereof, and do them.","Ezekiel 43:11","Ezek. 43:11"
1,26,845,21585,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,12,"This is the law of the house; Upon the top of the mountain the whole limit thereof round about shall be most holy. Behold, this is the law of the house.","Ezekiel 43:12","Ezek. 43:12"
1,26,845,21586,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,13,"And these are the measures of the altar after the cubits: The cubit is a cubit and an hand breadth; even the bottom shall be a cubit, and the breadth a cubit, and the border thereof by the edge thereof round about shall be a span: and this shall be the higher place of the altar.","Ezekiel 43:13","Ezek. 43:13"
1,26,845,21587,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,14,"And from the bottom upon the ground even to the lower settle shall be two cubits, and the breadth one cubit; and from the lesser settle even to the greater settle shall be four cubits, and the breadth one cubit.","Ezekiel 43:14","Ezek. 43:14"
1,26,845,21588,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,15,"So the altar shall be four cubits; and from the altar and upward shall be four horns.","Ezekiel 43:15","Ezek. 43:15"
1,26,845,21589,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,16,"And the altar shall be twelve cubits long, twelve broad, square in the four squares thereof.","Ezekiel 43:16","Ezek. 43:16"
1,26,845,21590,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,17,"And the settle shall be fourteen cubits long and fourteen broad in the four squares thereof; and the border about it shall be half a cubit; and the bottom thereof shall be a cubit about; and his stairs shall look toward the east.","Ezekiel 43:17","Ezek. 43:17"
1,26,845,21591,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,18,"And he said unto me, Son of man, thus saith the Lord God; These are the ordinances of the altar in the day when they shall make it, to offer burnt offerings thereon, and to sprinkle blood thereon.","Ezekiel 43:18","Ezek. 43:18"
1,26,845,21592,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,19,"And thou shalt give to the priests the Levites that be of the seed of Zadok, which approach unto me, to minister unto me, saith the Lord God, a young bullock for a sin offering.","Ezekiel 43:19","Ezek. 43:19"
1,26,845,21593,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,20,"And thou shalt take of the blood thereof, and put it on the four horns of it, and on the four corners of the settle, and upon the border round about: thus shalt thou cleanse and purge it.","Ezekiel 43:20","Ezek. 43:20"
1,26,845,21594,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,21,"Thou shalt take the bullock also of the sin offering, and he shall burn it in the appointed place of the house, without the sanctuary.","Ezekiel 43:21","Ezek. 43:21"
1,26,845,21595,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,22,"And on the second day thou shalt offer a kid of the goats without blemish for a sin offering; and they shall cleanse the altar, as they did cleanse it with the bullock.","Ezekiel 43:22","Ezek. 43:22"
1,26,845,21596,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,23,"When thou hast made an end of cleansing it, thou shalt offer a young bullock without blemish, and a ram out of the flock without blemish.","Ezekiel 43:23","Ezek. 43:23"
1,26,845,21597,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,24,"And thou shalt offer them before the Lord, and the priests shall cast salt upon them, and they shall offer them up for a burnt offering unto the Lord.","Ezekiel 43:24","Ezek. 43:24"
1,26,845,21598,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,25,"Seven days shalt thou prepare every day a goat for a sin offering: they shall also prepare a young bullock, and a ram out of the flock, without blemish.","Ezekiel 43:25","Ezek. 43:25"
1,26,845,21599,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,26,"Seven days shall they purge the altar and purify it; and they shall consecrate themselves.","Ezekiel 43:26","Ezek. 43:26"
1,26,845,21600,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,43,27,"And when these days are expired, it shall be, that upon the eighth day, and so forward, the priests shall make your burnt offerings upon the altar, and your peace offerings; and I will accept you, saith the Lord God.","Ezekiel 43:27","Ezek. 43:27"
1,26,846,21601,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,1,"Then he brought me back the way of the gate of the outward sanctuary which looketh toward the east; and it was shut.","Ezekiel 44:1","Ezek. 44:1"
1,26,846,21602,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,2,"Then said the Lord unto me; This gate shall be shut, it shall not be opened, and no man shall enter in by it; because the Lord, the God of Israel, hath entered in by it, therefore it shall be shut.","Ezekiel 44:2","Ezek. 44:2"
1,26,846,21603,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,3,"It is for the prince; the prince, he shall sit in it to eat bread before the Lord; he shall enter by the way of the porch of that gate, and shall go out by the way of the same.","Ezekiel 44:3","Ezek. 44:3"
1,26,846,21604,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,4,"Then brought he me the way of the north gate before the house: and I looked, and, behold, the glory of the Lord filled the house of the Lord: and I fell upon my face.","Ezekiel 44:4","Ezek. 44:4"
1,26,846,21605,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,5,"And the Lord said unto me, Son of man, mark well, and behold with thine eyes, and hear with thine ears all that I say unto thee concerning all the ordinances of the house of the Lord, and all the laws thereof; and mark well the entering in of the house, with every going forth of the sanctuary.","Ezekiel 44:5","Ezek. 44:5"
1,26,846,21606,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,6,"And thou shalt say to the rebellious, even to the house of Israel, Thus saith the Lord God; O ye house of Israel, let it suffice you of all your abominations,","Ezekiel 44:6","Ezek. 44:6"
1,26,846,21607,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,7,"In that ye have brought into my sanctuary strangers, uncircumcised in heart, and uncircumcised in flesh, to be in my sanctuary, to pollute it, even my house, when ye offer my bread, the fat and the blood, and they have broken my covenant because of all your abominations.","Ezekiel 44:7","Ezek. 44:7"
1,26,846,21608,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,8,"And ye have not kept the charge of mine holy things: but ye have set keepers of my charge in my sanctuary for yourselves.","Ezekiel 44:8","Ezek. 44:8"
1,26,846,21609,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,9,"Thus saith the Lord God; No stranger, uncircumcised in heart, nor uncircumcised in flesh, shall enter into my sanctuary, of any stranger that is among the children of Israel.","Ezekiel 44:9","Ezek. 44:9"
1,26,846,21610,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,10,"And the Levites that are gone away far from me, when Israel went astray, which went astray away from me after their idols; they shall even bear their iniquity.","Ezekiel 44:10","Ezek. 44:10"
1,26,846,21611,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,11,"Yet they shall be ministers in my sanctuary, having charge at the gates of the house, and ministering to the house: they shall slay the burnt offering and the sacrifice for the people, and they shall stand before them to minister unto them.","Ezekiel 44:11","Ezek. 44:11"
1,26,846,21612,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,12,"Because they ministered unto them before their idols, and caused the house of Israel to fall into iniquity; therefore have I lifted up mine hand against them, saith the Lord God, and they shall bear their iniquity.","Ezekiel 44:12","Ezek. 44:12"
1,26,846,21613,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,13,"And they shall not come near unto me, to do the office of a priest unto me, nor to come near to any of my holy things, in the most holy place: but they shall bear their shame, and their abominations which they have committed.","Ezekiel 44:13","Ezek. 44:13"
1,26,846,21614,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,14,"But I will make them keepers of the charge of the house, for all the service thereof, and for all that shall be done therein.","Ezekiel 44:14","Ezek. 44:14"
1,26,846,21615,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,15,"But the priests the Levites, the sons of Zadok, that kept the charge of my sanctuary when the children of Israel went astray from me, they shall come near to me to minister unto me, and they shall stand before me to offer unto me the fat and the blood, saith the Lord God:","Ezekiel 44:15","Ezek. 44:15"
1,26,846,21616,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,16,"They shall enter into my sanctuary, and they shall come near to my table, to minister unto me, and they shall keep my charge.","Ezekiel 44:16","Ezek. 44:16"
1,26,846,21617,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,17,"And it shall come to pass, that when they enter in at the gates of the inner court, they shall be clothed with linen garments; and no wool shall come upon them, whiles they minister in the gates of the inner court, and within.","Ezekiel 44:17","Ezek. 44:17"
1,26,846,21618,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,18,"They shall have linen bonnets upon their heads, and shall have linen breeches upon their loins; they shall not gird themselves with any thing that causeth sweat.","Ezekiel 44:18","Ezek. 44:18"
1,26,846,21619,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,19,"And when they go forth into the utter court, even into the utter court to the people, they shall put off their garments wherein they ministered, and lay them in the holy chambers, and they shall put on other garments; and they shall not sanctify the people with their garments.","Ezekiel 44:19","Ezek. 44:19"
1,26,846,21620,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,20,"Neither shall they shave their heads, nor suffer their locks to grow long; they shall only poll their heads.","Ezekiel 44:20","Ezek. 44:20"
1,26,846,21621,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,21,"Neither shall any priest drink wine, when they enter into the inner court.","Ezekiel 44:21","Ezek. 44:21"
1,26,846,21622,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,22,"Neither shall they take for their wives a widow, nor her that is put away: but they shall take maidens of the seed of the house of Israel, or a widow that had a priest before.","Ezekiel 44:22","Ezek. 44:22"
1,26,846,21623,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,23,"And they shall teach my people the difference between the holy and profane, and cause them to discern between the unclean and the clean.","Ezekiel 44:23","Ezek. 44:23"
1,26,846,21624,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,24,"And in controversy they shall stand in judgment; and they shall judge it according to my judgments: and they shall keep my laws and my statutes in all mine assemblies; and they shall hallow my sabbaths.","Ezekiel 44:24","Ezek. 44:24"
1,26,846,21625,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,25,"And they shall come at no dead person to defile themselves: but for father, or for mother, or for son, or for daughter, for brother, or for sister that hath had no husband, they may defile themselves.","Ezekiel 44:25","Ezek. 44:25"
1,26,846,21626,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,26,"And after he is cleansed, they shall reckon unto him seven days.","Ezekiel 44:26","Ezek. 44:26"
1,26,846,21627,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,27,"And in the day that he goeth into the sanctuary, unto the inner court, to minister in the sanctuary, he shall offer his sin offering, saith the Lord God.","Ezekiel 44:27","Ezek. 44:27"
1,26,846,21628,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,28,"And it shall be unto them for an inheritance: I am their inheritance: and ye shall give them no possession in Israel: I am their possession.","Ezekiel 44:28","Ezek. 44:28"
1,26,846,21629,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,29,"They shall eat the meat offering, and the sin offering, and the trespass offering; and every dedicated thing in Israel shall be theirs.","Ezekiel 44:29","Ezek. 44:29"
1,26,846,21630,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,30,"And the first of all the firstfruits of all things, and every oblation of all, of every sort of your oblations, shall be the priest's: ye shall also give unto the priest the first of your dough, that he may cause the blessing to rest in thine house.","Ezekiel 44:30","Ezek. 44:30"
1,26,846,21631,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,44,31,"The priests shall not eat of any thing that is dead of itself, or torn, whether it be fowl or beast.","Ezekiel 44:31","Ezek. 44:31"
1,26,847,21632,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,1,"Moreover, when ye shall divide by lot the land for inheritance, ye shall offer an oblation unto the Lord, an holy portion of the land: the length shall be the length of five and twenty thousand reeds, and the breadth shall be ten thousand. This shall be holy in all the borders thereof round about.","Ezekiel 45:1","Ezek. 45:1"
1,26,847,21633,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,2,"Of this there shall be for the sanctuary five hundred in length, with five hundred in breadth, square round about; and fifty cubits round about for the suburbs thereof.","Ezekiel 45:2","Ezek. 45:2"
1,26,847,21634,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,3,"And of this measure shalt thou measure the length of five and twenty thousand, and the breadth of ten thousand: and in it shall be the sanctuary and the most holy place.","Ezekiel 45:3","Ezek. 45:3"
1,26,847,21635,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,4,"The holy portion of the land shall be for the priests the ministers of the sanctuary, which shall come near to minister unto the Lord: and it shall be a place for their houses, and an holy place for the sanctuary.","Ezekiel 45:4","Ezek. 45:4"
1,26,847,21636,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,5,"And the five and twenty thousand of length, and the ten thousand of breadth, shall also the Levites, the ministers of the house, have for themselves, for a possession for twenty chambers.","Ezekiel 45:5","Ezek. 45:5"
1,26,847,21637,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,6,"And ye shall appoint the possession of the city five thousand broad, and five and twenty thousand long, over against the oblation of the holy portion: it shall be for the whole house of Israel.","Ezekiel 45:6","Ezek. 45:6"
1,26,847,21638,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,7,"And a portion shall be for the prince on the one side and on the other side of the oblation of the holy portion, and of the possession of the city, before the oblation of the holy portion, and before the possession of the city, from the west side westward, and from the east side eastward: and the length shall be over against one of the portions, from the west border unto the east border.","Ezekiel 45:7","Ezek. 45:7"
1,26,847,21639,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,8,"In the land shall be his possession in Israel: and my princes shall no more oppress my people; and the rest of the land shall they give to the house of Israel according to their tribes.","Ezekiel 45:8","Ezek. 45:8"
1,26,847,21640,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,9,"Thus saith the Lord God; Let it suffice you, O princes of Israel: remove violence and spoil, and execute judgment and justice, take away your exactions from my people, saith the Lord God.","Ezekiel 45:9","Ezek. 45:9"
1,26,847,21641,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,10,"Ye shall have just balances, and a just ephah, and a just bath.","Ezekiel 45:10","Ezek. 45:10"
1,26,847,21642,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,11,"The ephah and the bath shall be of one measure, that the bath may contain the tenth part of an homer, and the ephah the tenth part of an homer: the measure thereof shall be after the homer.","Ezekiel 45:11","Ezek. 45:11"
1,26,847,21643,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,12,"And the shekel shall be twenty gerahs: twenty shekels, five and twenty shekels, fifteen shekels, shall be your maneh.","Ezekiel 45:12","Ezek. 45:12"
1,26,847,21644,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,13,"This is the oblation that ye shall offer; the sixth part of an ephah of an homer of wheat, and ye shall give the sixth part of an ephah of an homer of barley:","Ezekiel 45:13","Ezek. 45:13"
1,26,847,21645,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,14,"Concerning the ordinance of oil, the bath of oil, ye shall offer the tenth part of a bath out of the cor, which is an homer of ten baths; for ten baths are an homer:","Ezekiel 45:14","Ezek. 45:14"
1,26,847,21646,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,15,"And one lamb out of the flock, out of two hundred, out of the fat pastures of Israel; for a meat offering, and for a burnt offering, and for peace offerings, to make reconciliation for them, saith the Lord God.","Ezekiel 45:15","Ezek. 45:15"
1,26,847,21647,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,16,"All the people of the land shall give this oblation for the prince in Israel.","Ezekiel 45:16","Ezek. 45:16"
1,26,847,21648,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,17,"And it shall be the prince's part to give burnt offerings, and meat offerings, and drink offerings, in the feasts, and in the new moons, and in the sabbaths, in all solemnities of the house of Israel: he shall prepare the sin offering, and the meat offering, and the burnt offering, and the peace offerings, to make reconciliation for the house of Israel.","Ezekiel 45:17","Ezek. 45:17"
1,26,847,21649,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,18,"Thus saith the Lord God; In the first month, in the first day of the month, thou shalt take a young bullock without blemish, and cleanse the sanctuary:","Ezekiel 45:18","Ezek. 45:18"
1,26,847,21650,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,19,"And the priest shall take of the blood of the sin offering, and put it upon the posts of the house, and upon the four corners of the settle of the altar, and upon the posts of the gate of the inner court.","Ezekiel 45:19","Ezek. 45:19"
1,26,847,21651,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,20,"And so thou shalt do the seventh day of the month for every one that erreth, and for him that is simple: so shall ye reconcile the house.","Ezekiel 45:20","Ezek. 45:20"
1,26,847,21652,"Old Testament",Ezekiel,"The Old Testament","The Book of the Prophet Ezekiel","","",OT,Ezek.,ot,ezek,45,21,"In the first month, in the fourteenth day of the month, ye shall have the passover, a feast of seven days; unleavened bread shall be eaten.","Ezekiel 45:21","Ezek. 45:21"
